journalEntryId,batchId,targetUnitId,targetField,timestamp,query,searchResultChosen,actualOpenedUrl,sourceOpened,accepted,rejectionReason,title,organization,publisher,locator,boundedContext,sourceFact
JRN_R22_B01_SPC_CHAETURA_PELAGICA_TERRAIN_SPECIFIC_001,R22_B01,SPC_CHAETURA_PELAGICA,terrainSpecific,2026-08-19T23:59:12Z,Chimney swift behavior ecology habitat,Chimney swift,https://en.wikipedia.org/wiki/Chimney_swift,true,true,,Chimney swift,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior",Chimney swifts roost communally in large numbers and shifted from hollow old trees to chimneys and other vertical human structures for nesting and roosting.,Chimney swifts roost communally in large numbers and shifted from hollow old trees to chimneys and other vertical human structures for nesting and roosting.
JRN_R22_B01_SPC_CHIRONECTES_MINIMUS_PERSONALITY_ID_001,R22_B01,SPC_CHIRONECTES_MINIMUS,personalityId,2026-08-19T23:59:12Z,Water opossum behavior ecology habitat,Water opossum,https://en.wikipedia.org/wiki/Water_opossum,true,true,,Water opossum,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Water opossums are nocturnal semiaquatic foragers with webbed hind feet, hunting in freshwater streams and rivers bordered by tropical forest.","Water opossums are nocturnal semiaquatic foragers with webbed hind feet, hunting in freshwater streams and rivers bordered by tropical forest."
JRN_R22_B01_SPC_CHIRONECTES_MINIMUS_TERRAIN_BROAD_001,R22_B01,SPC_CHIRONECTES_MINIMUS,terrainBroad,2026-08-19T23:59:12Z,Water opossum behavior ecology habitat,Water opossum,https://en.wikipedia.org/wiki/Water_opossum,true,true,,Water opossum,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Water opossums are nocturnal semiaquatic foragers with webbed hind feet, hunting in freshwater streams and rivers bordered by tropical forest.","Water opossums are nocturnal semiaquatic foragers with webbed hind feet, hunting in freshwater streams and rivers bordered by tropical forest."
JRN_R22_B01_SPC_CHIRONECTES_MINIMUS_TERRAIN_SPECIFIC_001,R22_B01,SPC_CHIRONECTES_MINIMUS,terrainSpecific,2026-08-19T23:59:12Z,Water opossum behavior ecology habitat,Water opossum,https://en.wikipedia.org/wiki/Water_opossum,true,true,,Water opossum,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Water opossums are nocturnal semiaquatic foragers with webbed hind feet, hunting in freshwater streams and rivers bordered by tropical forest.","Water opossums are nocturnal semiaquatic foragers with webbed hind feet, hunting in freshwater streams and rivers bordered by tropical forest."
JRN_R22_B01_SPC_CHLOROCERYLE_INDA_PERSONALITY_ID_001,R22_B01,SPC_CHLOROCERYLE_INDA,personalityId,2026-08-19T23:59:12Z,Green-and-rufous kingfisher behavior ecology habitat,Green-and-rufous kingfisher,https://en.wikipedia.org/wiki/Green-and-rufous_kingfisher,true,true,,Green-and-rufous kingfisher,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Green-and-rufous kingfishers hunt from low perches beside slow forest rivers, mangroves, and swamps, diving into shaded water for prey.","Green-and-rufous kingfishers hunt from low perches beside slow forest rivers, mangroves, and swamps, diving into shaded water for prey."
JRN_R22_B01_SPC_CHLOROCERYLE_INDA_TERRAIN_BROAD_001,R22_B01,SPC_CHLOROCERYLE_INDA,terrainBroad,2026-08-19T23:59:12Z,Green-and-rufous kingfisher behavior ecology habitat,Green-and-rufous kingfisher,https://en.wikipedia.org/wiki/Green-and-rufous_kingfisher,true,true,,Green-and-rufous kingfisher,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Green-and-rufous kingfishers hunt from low perches beside slow forest rivers, mangroves, and swamps, diving into shaded water for prey.","Green-and-rufous kingfishers hunt from low perches beside slow forest rivers, mangroves, and swamps, diving into shaded water for prey."
JRN_R22_B01_SPC_CHLOROCERYLE_INDA_TERRAIN_SPECIFIC_001,R22_B01,SPC_CHLOROCERYLE_INDA,terrainSpecific,2026-08-19T23:59:12Z,Green-and-rufous kingfisher behavior ecology habitat,Green-and-rufous kingfisher,https://en.wikipedia.org/wiki/Green-and-rufous_kingfisher,true,true,,Green-and-rufous kingfisher,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Green-and-rufous kingfishers hunt from low perches beside slow forest rivers, mangroves, and swamps, diving into shaded water for prey.","Green-and-rufous kingfishers hunt from low perches beside slow forest rivers, mangroves, and swamps, diving into shaded water for prey."
JRN_R22_B01_SPC_CORACIAS_CAUDATUS_PERSONALITY_ID_001,R22_B01,SPC_CORACIAS_CAUDATUS,personalityId,2026-08-19T23:59:12Z,Lilac-breasted roller behavior ecology habitat,Lilac-breasted roller,https://en.wikipedia.org/wiki/Lilac-breasted_roller,true,true,,Lilac-breasted roller,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Lilac-breasted rollers occupy and defend open savanna and woodland territories, watching from prominent perches before dropping onto ground prey.","Lilac-breasted rollers occupy and defend open savanna and woodland territories, watching from prominent perches before dropping onto ground prey."
JRN_R22_B01_SPC_CORACIAS_CAUDATUS_TERRAIN_BROAD_001,R22_B01,SPC_CORACIAS_CAUDATUS,terrainBroad,2026-08-19T23:59:12Z,Lilac-breasted roller behavior ecology habitat,Lilac-breasted roller,https://en.wikipedia.org/wiki/Lilac-breasted_roller,true,true,,Lilac-breasted roller,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Lilac-breasted rollers occupy and defend open savanna and woodland territories, watching from prominent perches before dropping onto ground prey.","Lilac-breasted rollers occupy and defend open savanna and woodland territories, watching from prominent perches before dropping onto ground prey."
JRN_R22_B01_SPC_CORACIAS_CAUDATUS_TERRAIN_SPECIFIC_001,R22_B01,SPC_CORACIAS_CAUDATUS,terrainSpecific,2026-08-19T23:59:12Z,Lilac-breasted roller behavior ecology habitat,Lilac-breasted roller,https://en.wikipedia.org/wiki/Lilac-breasted_roller,true,true,,Lilac-breasted roller,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Lilac-breasted rollers occupy and defend open savanna and woodland territories, watching from prominent perches before dropping onto ground prey.","Lilac-breasted rollers occupy and defend open savanna and woodland territories, watching from prominent perches before dropping onto ground prey."
JRN_R22_B01_SPC_CORYTHAEOLA_CRISTATA_PERSONALITY_ID_001,R22_B01,SPC_CORYTHAEOLA_CRISTATA,personalityId,2026-08-19T23:59:12Z,Great blue turaco behavior ecology habitat,Great blue turaco,https://en.wikipedia.org/wiki/Great_blue_turaco,true,true,,Great blue turaco,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Great blue turacos travel in social groups through tropical forest canopy and forest edges, feeding mainly on fruit and moving among tall trees.","Great blue turacos travel in social groups through tropical forest canopy and forest edges, feeding mainly on fruit and moving among tall trees."
JRN_R22_B01_SPC_CORYTHAEOLA_CRISTATA_TERRAIN_BROAD_001,R22_B01,SPC_CORYTHAEOLA_CRISTATA,terrainBroad,2026-08-19T23:59:12Z,Great blue turaco behavior ecology habitat,Great blue turaco,https://en.wikipedia.org/wiki/Great_blue_turaco,true,true,,Great blue turaco,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Great blue turacos travel in social groups through tropical forest canopy and forest edges, feeding mainly on fruit and moving among tall trees.","Great blue turacos travel in social groups through tropical forest canopy and forest edges, feeding mainly on fruit and moving among tall trees."
JRN_R22_B01_SPC_CORYTHAEOLA_CRISTATA_TERRAIN_SPECIFIC_001,R22_B01,SPC_CORYTHAEOLA_CRISTATA,terrainSpecific,2026-08-19T23:59:12Z,Great blue turaco behavior ecology habitat,Great blue turaco,https://en.wikipedia.org/wiki/Great_blue_turaco,true,true,,Great blue turaco,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Great blue turacos travel in social groups through tropical forest canopy and forest edges, feeding mainly on fruit and moving among tall trees.","Great blue turacos travel in social groups through tropical forest canopy and forest edges, feeding mainly on fruit and moving among tall trees."
JRN_R22_B01_SPC_CUCULUS_CANORUS_PERSONALITY_ID_001,R22_B01,SPC_CUCULUS_CANORUS,personalityId,2026-08-19T23:59:12Z,Common cuckoo behavior ecology habitat,Common cuckoo,https://en.wikipedia.org/wiki/Common_cuckoo,true,true,,Common cuckoo,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Common cuckoo females parasitize host nests and lay eggs that mimic host egg patterns across open woodland, meadow, reed, and marsh habitats.","Common cuckoo females parasitize host nests and lay eggs that mimic host egg patterns across open woodland, meadow, reed, and marsh habitats."
JRN_R22_B01_SPC_CUCULUS_CANORUS_TERRAIN_BROAD_001,R22_B01,SPC_CUCULUS_CANORUS,terrainBroad,2026-08-19T23:59:12Z,Common cuckoo behavior ecology habitat,Common cuckoo,https://en.wikipedia.org/wiki/Common_cuckoo,true,true,,Common cuckoo,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Common cuckoo females parasitize host nests and lay eggs that mimic host egg patterns across open woodland, meadow, reed, and marsh habitats.","Common cuckoo females parasitize host nests and lay eggs that mimic host egg patterns across open woodland, meadow, reed, and marsh habitats."
JRN_R22_B01_SPC_CUCULUS_CANORUS_TERRAIN_SPECIFIC_001,R22_B01,SPC_CUCULUS_CANORUS,terrainSpecific,2026-08-19T23:59:12Z,Common cuckoo behavior ecology habitat,Common cuckoo,https://en.wikipedia.org/wiki/Common_cuckoo,true,true,,Common cuckoo,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Common cuckoo females parasitize host nests and lay eggs that mimic host egg patterns across open woodland, meadow, reed, and marsh habitats.","Common cuckoo females parasitize host nests and lay eggs that mimic host egg patterns across open woodland, meadow, reed, and marsh habitats."
JRN_R22_B01_SPC_DACELO_NOVAEGUINEAE_PERSONALITY_ID_001,R22_B01,SPC_DACELO_NOVAEGUINEAE,personalityId,2026-08-19T23:59:12Z,Laughing kookaburra behavior ecology habitat,Laughing kookaburra,https://en.wikipedia.org/wiki/Laughing_kookaburra,true,true,,Laughing kookaburra,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Laughing kookaburras form cooperative family groups whose loud choruses advertise and defend territories in woodland, forest edge, parks, and suburbs.","Laughing kookaburras form cooperative family groups whose loud choruses advertise and defend territories in woodland, forest edge, parks, and suburbs."
JRN_R22_B01_SPC_DACELO_NOVAEGUINEAE_TERRAIN_BROAD_001,R22_B01,SPC_DACELO_NOVAEGUINEAE,terrainBroad,2026-08-19T23:59:12Z,Laughing kookaburra behavior ecology habitat,Laughing kookaburra,https://en.wikipedia.org/wiki/Laughing_kookaburra,true,true,,Laughing kookaburra,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Laughing kookaburras form cooperative family groups whose loud choruses advertise and defend territories in woodland, forest edge, parks, and suburbs.","Laughing kookaburras form cooperative family groups whose loud choruses advertise and defend territories in woodland, forest edge, parks, and suburbs."
JRN_R22_B01_SPC_DACELO_NOVAEGUINEAE_TERRAIN_SPECIFIC_001,R22_B01,SPC_DACELO_NOVAEGUINEAE,terrainSpecific,2026-08-19T23:59:12Z,Laughing kookaburra behavior ecology habitat,Laughing kookaburra,https://en.wikipedia.org/wiki/Laughing_kookaburra,true,true,,Laughing kookaburra,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Laughing kookaburras form cooperative family groups whose loud choruses advertise and defend territories in woodland, forest edge, parks, and suburbs.","Laughing kookaburras form cooperative family groups whose loud choruses advertise and defend territories in woodland, forest edge, parks, and suburbs."
JRN_R22_B01_SPC_DACTYLOPSILA_TRIVIRGATA_PERSONALITY_ID_001,R22_B01,SPC_DACTYLOPSILA_TRIVIRGATA,personalityId,2026-08-19T23:59:12Z,Striped possum behavior ecology habitat,Striped possum,https://en.wikipedia.org/wiki/Striped_possum,true,true,,Striped possum,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Striped possums forage nocturnally in rainforest trees, using an elongated finger and incisors to extract insect larvae from beneath bark.","Striped possums forage nocturnally in rainforest trees, using an elongated finger and incisors to extract insect larvae from beneath bark."
JRN_R22_B01_SPC_DACTYLOPSILA_TRIVIRGATA_TERRAIN_BROAD_001,R22_B01,SPC_DACTYLOPSILA_TRIVIRGATA,terrainBroad,2026-08-19T23:59:12Z,Striped possum behavior ecology habitat,Striped possum,https://en.wikipedia.org/wiki/Striped_possum,true,true,,Striped possum,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Striped possums forage nocturnally in rainforest trees, using an elongated finger and incisors to extract insect larvae from beneath bark.","Striped possums forage nocturnally in rainforest trees, using an elongated finger and incisors to extract insect larvae from beneath bark."
JRN_R22_B01_SPC_DACTYLOPSILA_TRIVIRGATA_TERRAIN_SPECIFIC_001,R22_B01,SPC_DACTYLOPSILA_TRIVIRGATA,terrainSpecific,2026-08-19T23:59:12Z,Striped possum behavior ecology habitat,Striped possum,https://en.wikipedia.org/wiki/Striped_possum,true,true,,Striped possum,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Striped possums forage nocturnally in rainforest trees, using an elongated finger and incisors to extract insect larvae from beneath bark.","Striped possums forage nocturnally in rainforest trees, using an elongated finger and incisors to extract insect larvae from beneath bark."
JRN_R22_B01_SPC_DASYUROIDES_BYRNEI_PERSONALITY_ID_001,R22_B01,SPC_DASYUROIDES_BYRNEI,personalityId,2026-08-19T23:59:12Z,Kowari behavior ecology habitat,Kowari,https://en.wikipedia.org/wiki/Kowari,true,true,,Kowari,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior",Kowaris shelter in self-dug or enlarged burrows and forage at night across arid stony desert and sparse grass or shrub country.,Kowaris shelter in self-dug or enlarged burrows and forage at night across arid stony desert and sparse grass or shrub country.
JRN_R22_B01_SPC_DASYUROIDES_BYRNEI_TERRAIN_BROAD_001,R22_B01,SPC_DASYUROIDES_BYRNEI,terrainBroad,2026-08-19T23:59:12Z,Kowari behavior ecology habitat,Kowari,https://en.wikipedia.org/wiki/Kowari,true,true,,Kowari,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior",Kowaris shelter in self-dug or enlarged burrows and forage at night across arid stony desert and sparse grass or shrub country.,Kowaris shelter in self-dug or enlarged burrows and forage at night across arid stony desert and sparse grass or shrub country.
JRN_R22_B01_SPC_DASYUROIDES_BYRNEI_TERRAIN_SPECIFIC_001,R22_B01,SPC_DASYUROIDES_BYRNEI,terrainSpecific,2026-08-19T23:59:12Z,Kowari behavior ecology habitat,Kowari,https://en.wikipedia.org/wiki/Kowari,true,true,,Kowari,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior",Kowaris shelter in self-dug or enlarged burrows and forage at night across arid stony desert and sparse grass or shrub country.,Kowaris shelter in self-dug or enlarged burrows and forage at night across arid stony desert and sparse grass or shrub country.
JRN_R22_B01_SPC_DASYURUS_MACULATUS_PERSONALITY_ID_001,R22_B01,SPC_DASYURUS_MACULATUS,personalityId,2026-08-19T23:59:12Z,Spotted-tail quoll behavior ecology habitat,Spotted-tail quoll,https://en.wikipedia.org/wiki/Spotted-tail_quoll,true,true,,Spotted-tail quoll,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior",Spotted-tailed quolls are agile forest predators documented taking varied prey and sometimes pursuing large prey cooperatively through wooded habitat.,Spotted-tailed quolls are agile forest predators documented taking varied prey and sometimes pursuing large prey cooperatively through wooded habitat.
JRN_R22_B01_SPC_DASYURUS_MACULATUS_TERRAIN_BROAD_001,R22_B01,SPC_DASYURUS_MACULATUS,terrainBroad,2026-08-19T23:59:12Z,Spotted-tail quoll behavior ecology habitat,Spotted-tail quoll,https://en.wikipedia.org/wiki/Spotted-tail_quoll,true,true,,Spotted-tail quoll,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior",Spotted-tailed quolls are agile forest predators documented taking varied prey and sometimes pursuing large prey cooperatively through wooded habitat.,Spotted-tailed quolls are agile forest predators documented taking varied prey and sometimes pursuing large prey cooperatively through wooded habitat.
JRN_R22_B01_SPC_DASYURUS_MACULATUS_TERRAIN_SPECIFIC_001,R22_B01,SPC_DASYURUS_MACULATUS,terrainSpecific,2026-08-19T23:59:12Z,Spotted-tail quoll behavior ecology habitat,Spotted-tail quoll,https://en.wikipedia.org/wiki/Spotted-tail_quoll,true,true,,Spotted-tail quoll,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior",Spotted-tailed quolls are agile forest predators documented taking varied prey and sometimes pursuing large prey cooperatively through wooded habitat.,Spotted-tailed quolls are agile forest predators documented taking varied prey and sometimes pursuing large prey cooperatively through wooded habitat.
JRN_R22_B01_SPC_DASYURUS_VIVERRINUS_PERSONALITY_ID_001,R22_B01,SPC_DASYURUS_VIVERRINUS,personalityId,2026-08-19T23:59:12Z,Eastern quoll behavior ecology habitat,Eastern quoll,https://en.wikipedia.org/wiki/Eastern_quoll,true,true,,Eastern quoll,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Eastern quolls forage nocturnally for insects and small vertebrates in open grassland, farmland, woodland, and forest-edge mosaics.","Eastern quolls forage nocturnally for insects and small vertebrates in open grassland, farmland, woodland, and forest-edge mosaics."
JRN_R22_B01_SPC_DASYURUS_VIVERRINUS_TERRAIN_BROAD_001,R22_B01,SPC_DASYURUS_VIVERRINUS,terrainBroad,2026-08-19T23:59:12Z,Eastern quoll behavior ecology habitat,Eastern quoll,https://en.wikipedia.org/wiki/Eastern_quoll,true,true,,Eastern quoll,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Eastern quolls forage nocturnally for insects and small vertebrates in open grassland, farmland, woodland, and forest-edge mosaics.","Eastern quolls forage nocturnally for insects and small vertebrates in open grassland, farmland, woodland, and forest-edge mosaics."
JRN_R22_B01_SPC_DASYURUS_VIVERRINUS_TERRAIN_SPECIFIC_001,R22_B01,SPC_DASYURUS_VIVERRINUS,terrainSpecific,2026-08-19T23:59:12Z,Eastern quoll behavior ecology habitat,Eastern quoll,https://en.wikipedia.org/wiki/Eastern_quoll,true,true,,Eastern quoll,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Eastern quolls forage nocturnally for insects and small vertebrates in open grassland, farmland, woodland, and forest-edge mosaics.","Eastern quolls forage nocturnally for insects and small vertebrates in open grassland, farmland, woodland, and forest-edge mosaics."
JRN_R22_B01_SPC_DENDROCOPOS_MAJOR_PERSONALITY_ID_001,R22_B01,SPC_DENDROCOPOS_MAJOR,personalityId,2026-08-19T23:59:12Z,Great spotted woodpecker behavior ecology habitat,Great spotted woodpecker,https://en.wikipedia.org/wiki/Great_spotted_woodpecker,true,true,,Great spotted woodpecker,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Great spotted woodpeckers chisel trees for food and excavate nest and roost cavities across broadleaf, conifer, mixed woodland, parks, and gardens.","Great spotted woodpeckers chisel trees for food and excavate nest and roost cavities across broadleaf, conifer, mixed woodland, parks, and gardens."
JRN_R22_B01_SPC_DENDROCOPOS_MAJOR_TERRAIN_BROAD_001,R22_B01,SPC_DENDROCOPOS_MAJOR,terrainBroad,2026-08-19T23:59:12Z,Great spotted woodpecker behavior ecology habitat,Great spotted woodpecker,https://en.wikipedia.org/wiki/Great_spotted_woodpecker,true,true,,Great spotted woodpecker,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Great spotted woodpeckers chisel trees for food and excavate nest and roost cavities across broadleaf, conifer, mixed woodland, parks, and gardens.","Great spotted woodpeckers chisel trees for food and excavate nest and roost cavities across broadleaf, conifer, mixed woodland, parks, and gardens."
JRN_R22_B01_SPC_DENDROCOPOS_MAJOR_TERRAIN_SPECIFIC_001,R22_B01,SPC_DENDROCOPOS_MAJOR,terrainSpecific,2026-08-19T23:59:12Z,Great spotted woodpecker behavior ecology habitat,Great spotted woodpecker,https://en.wikipedia.org/wiki/Great_spotted_woodpecker,true,true,,Great spotted woodpecker,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Great spotted woodpeckers chisel trees for food and excavate nest and roost cavities across broadleaf, conifer, mixed woodland, parks, and gardens.","Great spotted woodpeckers chisel trees for food and excavate nest and roost cavities across broadleaf, conifer, mixed woodland, parks, and gardens."
JRN_R22_B01_SPC_DENDROLAGUS_INUSTUS_PERSONALITY_ID_001,R22_B01,SPC_DENDROLAGUS_INUSTUS,personalityId,2026-08-19T23:59:12Z,Grizzled tree-kangaroo behavior ecology habitat,Grizzled tree-kangaroo,https://en.wikipedia.org/wiki/Grizzled_tree-kangaroo,true,true,,Grizzled tree-kangaroo,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Grizzled tree-kangaroos are strongly arboreal inhabitants of New Guinea lowland and montane rainforest, feeding and resting in the canopy.","Grizzled tree-kangaroos are strongly arboreal inhabitants of New Guinea lowland and montane rainforest, feeding and resting in the canopy."
JRN_R22_B01_SPC_DENDROLAGUS_INUSTUS_TERRAIN_BROAD_001,R22_B01,SPC_DENDROLAGUS_INUSTUS,terrainBroad,2026-08-19T23:59:12Z,Grizzled tree-kangaroo behavior ecology habitat,Grizzled tree-kangaroo,https://en.wikipedia.org/wiki/Grizzled_tree-kangaroo,true,true,,Grizzled tree-kangaroo,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Grizzled tree-kangaroos are strongly arboreal inhabitants of New Guinea lowland and montane rainforest, feeding and resting in the canopy.","Grizzled tree-kangaroos are strongly arboreal inhabitants of New Guinea lowland and montane rainforest, feeding and resting in the canopy."
JRN_R22_B01_SPC_DENDROLAGUS_INUSTUS_TERRAIN_SPECIFIC_001,R22_B01,SPC_DENDROLAGUS_INUSTUS,terrainSpecific,2026-08-19T23:59:12Z,Grizzled tree-kangaroo behavior ecology habitat,Grizzled tree-kangaroo,https://en.wikipedia.org/wiki/Grizzled_tree-kangaroo,true,true,,Grizzled tree-kangaroo,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Grizzled tree-kangaroos are strongly arboreal inhabitants of New Guinea lowland and montane rainforest, feeding and resting in the canopy.","Grizzled tree-kangaroos are strongly arboreal inhabitants of New Guinea lowland and montane rainforest, feeding and resting in the canopy."
JRN_R22_B01_SPC_DENDROLAGUS_MATSCHIEI_PERSONALITY_ID_001,R22_B01,SPC_DENDROLAGUS_MATSCHIEI,personalityId,2026-08-19T23:59:13Z,Matschie's tree-kangaroo behavior ecology habitat,Matschie's tree-kangaroo,https://en.wikipedia.org/wiki/Matschie's_tree-kangaroo,true,true,,Matschie's tree-kangaroo,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Matschie's tree-kangaroos occupy a restricted montane and cloud-forest range and spend most of their lives climbing, feeding, and resting in trees.","Matschie's tree-kangaroos occupy a restricted montane and cloud-forest range and spend most of their lives climbing, feeding, and resting in trees."
JRN_R22_B01_SPC_DENDROLAGUS_MATSCHIEI_TERRAIN_BROAD_001,R22_B01,SPC_DENDROLAGUS_MATSCHIEI,terrainBroad,2026-08-19T23:59:13Z,Matschie's tree-kangaroo behavior ecology habitat,Matschie's tree-kangaroo,https://en.wikipedia.org/wiki/Matschie's_tree-kangaroo,true,true,,Matschie's tree-kangaroo,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Matschie's tree-kangaroos occupy a restricted montane and cloud-forest range and spend most of their lives climbing, feeding, and resting in trees.","Matschie's tree-kangaroos occupy a restricted montane and cloud-forest range and spend most of their lives climbing, feeding, and resting in trees."
JRN_R22_B01_SPC_DENDROLAGUS_MATSCHIEI_TERRAIN_SPECIFIC_001,R22_B01,SPC_DENDROLAGUS_MATSCHIEI,terrainSpecific,2026-08-19T23:59:13Z,Matschie's tree-kangaroo behavior ecology habitat,Matschie's tree-kangaroo,https://en.wikipedia.org/wiki/Matschie's_tree-kangaroo,true,true,,Matschie's tree-kangaroo,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Matschie's tree-kangaroos occupy a restricted montane and cloud-forest range and spend most of their lives climbing, feeding, and resting in trees.","Matschie's tree-kangaroos occupy a restricted montane and cloud-forest range and spend most of their lives climbing, feeding, and resting in trees."
JRN_R22_B01_SPC_DIDELPHIS_VIRGINIANA_PERSONALITY_ID_001,R22_B01,SPC_DIDELPHIS_VIRGINIANA,personalityId,2026-08-19T23:59:13Z,Virginia opossum behavior ecology habitat,Virginia opossum,https://en.wikipedia.org/wiki/Virginia_opossum,true,true,,Virginia opossum,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Virginia opossums may involuntarily feign death under extreme threat and thrive across woodland, swamp, farmland, and urban-edge habitats.","Virginia opossums may involuntarily feign death under extreme threat and thrive across woodland, swamp, farmland, and urban-edge habitats."
JRN_R22_B01_SPC_DIDELPHIS_VIRGINIANA_TERRAIN_BROAD_001,R22_B01,SPC_DIDELPHIS_VIRGINIANA,terrainBroad,2026-08-19T23:59:13Z,Virginia opossum behavior ecology habitat,Virginia opossum,https://en.wikipedia.org/wiki/Virginia_opossum,true,true,,Virginia opossum,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Virginia opossums may involuntarily feign death under extreme threat and thrive across woodland, swamp, farmland, and urban-edge habitats.","Virginia opossums may involuntarily feign death under extreme threat and thrive across woodland, swamp, farmland, and urban-edge habitats."
JRN_R22_B01_SPC_DIDELPHIS_VIRGINIANA_TERRAIN_SPECIFIC_001,R22_B01,SPC_DIDELPHIS_VIRGINIANA,terrainSpecific,2026-08-19T23:59:13Z,Virginia opossum behavior ecology habitat,Virginia opossum,https://en.wikipedia.org/wiki/Virginia_opossum,true,true,,Virginia opossum,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior","Virginia opossums may involuntarily feign death under extreme threat and thrive across woodland, swamp, farmland, and urban-edge habitats.","Virginia opossums may involuntarily feign death under extreme threat and thrive across woodland, swamp, farmland, and urban-edge habitats."
JRN_R22_B01_SPC_DRYOCOPUS_PILEATUS_PERSONALITY_ID_001,R22_B01,SPC_DRYOCOPUS_PILEATUS,personalityId,2026-08-19T23:59:13Z,Pileated woodpecker behavior ecology habitat,Pileated woodpecker,https://en.wikipedia.org/wiki/Pileated_woodpecker,true,true,,Pileated woodpecker,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior",Pileated woodpeckers excavate conspicuous rectangular feeding holes and large nest cavities in mature dead or living trees within extensive woodland.,Pileated woodpeckers excavate conspicuous rectangular feeding holes and large nest cavities in mature dead or living trees within extensive woodland.
JRN_R22_B01_SPC_DRYOCOPUS_PILEATUS_TERRAIN_BROAD_001,R22_B01,SPC_DRYOCOPUS_PILEATUS,terrainBroad,2026-08-19T23:59:13Z,Pileated woodpecker behavior ecology habitat,Pileated woodpecker,https://en.wikipedia.org/wiki/Pileated_woodpecker,true,true,,Pileated woodpecker,Wikimedia Foundation,Wikimedia Foundation,"Species account: distribution, habitat, and behavior",Pileated woodpeckers excavate conspicuous rectangular feeding holes and large nest cavities in mature dead or living trees within extensive woodland.,Pileated woodpeckers excavate conspicuous rectangular feeding holes and large nest cavities in mature dead or living trees within extensive woodland.
