sourceId,title,authorOrOrganization,publisher,stableUrlOrIdentifier,sourceOpened
SRC_R22_B01_075,Museo de Sitio de La Venta,Instituto Nacional de Antropología e Historia,INAH,https://lugares.inah.gob.mx/en/node/4310,true
SRC_R22_B01_076,Museo Nacional de Antropología: Purépecha,Museo Nacional de Antropología,INAH,https://mna.inah.gob.mx/salas_etnografia.php?sala=14,true
SRC_R22_B01_077,Stirrup Spout Bottle with Seated Figure,The Metropolitan Museum of Art,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/308540,true
SRC_R23_B01_001,Desmana moschata (Russian desman),Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Desmana_moschata/,true
SRC_R23_B01_002,Echinosorex gymnura (moonrat),Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Echinosorex_gymnura/,true
SRC_R23_B01_003,Hemiechinus auritus (long-eared hedgehog),Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Hemiechinus_auritus/,true
SRC_R23_B01_004,Manis gigantea (giant pangolin),Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Manis_gigantea/,true
SRC_R23_B01_005,Manis tetradactyla (long-tailed pangolin),Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Manis_tetradactyla/,true
SRC_R23_B01_006,Ptilocercus lowii (pen-tailed tree shrew),Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Ptilocercus_lowii/,true
SRC_R23_B01_007,Scalopus aquaticus (eastern mole),Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Scalopus_aquaticus/,true
SRC_R23_B01_008,Solenodon cubanus (Cuban solenodon),Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Solenodon_cubanus/,true
SRC_R23_B01_009,Talpa europaea (European mole),Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Talpa_europaea/,true
SRC_R23_B01_010,Tupaia glis (common tree shrew),Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Tupaia_glis/,true
SRC_R23_B01_011,Sunda Colugo,BiodiversitySG,National Parks Board Singapore,https://biodiversitysg.nparks.gov.sg/our-biodiversity/mammals/other-mammals/sunda-colugo/,true
SRC_R23_B01_012,Adlet,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Adlet,true
SRC_R23_B01_013,Brown-throated sloth,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Brown-throated_sloth,true
SRC_R23_B01_014,Centaur,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Centaur,true
SRC_R23_B01_015,Common shrew,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Common_shrew,true
SRC_R23_B01_016,Eurasian water shrew,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Eurasian_water_shrew,true
SRC_R23_B01_017,Four-toed hedgehog,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Four-toed_hedgehog,true
SRC_R23_B01_018,Ground pangolin,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Ground_pangolin,true
SRC_R23_B01_019,Hispaniolan solenodon,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Hispaniolan_solenodon,true
SRC_R23_B01_020,Javan short-tailed gymnure,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Javan_short-tailed_gymnure,true
SRC_R23_B01_021,Linnaeus's two-toed sloth,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Linnaeus%27s_two-toed_sloth,true
SRC_R23_B01_022,Philippine flying lemur,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Philippine_flying_lemur,true
SRC_R23_B01_023,Pygmy three-toed sloth,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Pygmy_three-toed_sloth,true
SRC_R23_B01_024,Star-nosed mole,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Star-nosed_mole,true
SRC_R23_B01_025,Harpies,Encyclopaedia Britannica,Wikisource,https://en.wikisource.org/wiki/1911_Encyclop%C3%A6dia_Britannica/Harpies,true
SRC_R23_B01_026,Folktales of the Amazon,Florida State University,Greenwood Publishing Group,https://myweb.fsu.edu/jgaleano/pdf/FolktalesExcerpts_sm.pdf,true
SRC_R23_B01_027,Giant anteater,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/giant-anteater,true
SRC_R23_B01_028,Screaming hairy armadillo,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/screaming-hairy-armadillo,true
SRC_R23_B01_029,Southern tamandua,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/index.php/animals/southern-tamandua,true
SRC_R23_B01_030,Tikbalang: The Horse-Headed Trickster of Philippine Folklore,Enchanted Isles,Enchanted Isles,https://philippinefolklore.com/creatures/tikbalang/,true
SRC_R23_B01_031,Tactile guidance of prey capture in Etruscan shrews,National Library of Medicine,Proceedings of the National Academy of Sciences,https://pmc.ncbi.nlm.nih.gov/articles/PMC1621049/,true
SRC_R23_B01_032,Indigenous and Traditional Peoples and Protected Areas,World Commission on Protected Areas,IUCN,https://portals.iucn.org/library/sites/library/files/documents/PAG-004.pdf,true
SRC_R23_B01_033,Boitani et al (1984) hedgehog movement activity Mediterranean,People's Trust for Endangered Species,People's Trust for Endangered Species,https://ptes.org/hedgehog-papers/boitani-et-al-1984-hedgehog-movement-activity-mediterranean/,true
SRC_R23_B01_034,"Recent Acquisitions: A Selection, 1989-1990",The Metropolitan Museum of Art,The Metropolitan Museum of Art,https://resources.metmuseum.org/resources/metpublications/pdf/Recent_Acquisitions_A_Selection_1989_1990_The_Metropolitan_Museum_of_Art_Bulletin_v_48_no_2_Fall_1990.pdf,true
SRC_R23_B01_035,Chlamyphorus truncatus,"Sistema de Informacion de Biodiversidad, Administracion de Parques Nacionales",Argentina National Parks Administration,https://sib.gob.ar/especies/chlamyphorus-truncatus,true
SRC_R23_B01_036,Kinnara-Kinnari,Museum Sonobudoyo Yogyakarta,Government of Yogyakarta,https://sonobudoyo.jogjaprov.go.id/en/tulisan/read/kinnara-kinnari,true
SRC_R23_B01_037,Tiwanaku: Spiritual and Political Centre of the Tiwanaku Culture,UNESCO World Heritage Centre,UNESCO,https://whc.unesco.org/en/list/0567,true
SRC_R23_B01_038,Arachne challenged Minerva to a contest of skill in weaving,British Museum,British Museum,https://www.britishmuseum.org/collection/object/P_1875-0612-5,true
SRC_R23_B01_039,Species account of the Nine-banded Armadillo,Natural Science Research Laboratory,Texas Tech University,https://www.depts.ttu.edu/nsrl/mammals-of-texas-online-edition/Accounts_Cingulata/Dasypus_novemcinctus.php,true
SRC_R23_B01_040,Ancestral System of the Pehuenche mountain range,Food and Agriculture Organization of the United Nations,FAO,https://www.fao.org/giahs/giahs-around-the-world/chile-andean-pehuenche-system/en,true
SRC_R23_B01_041,"An Introduction to the Bestiary, Book of Beasts in the Medieval World",J. Paul Getty Trust,Getty,https://www.getty.edu/news/an-introduction-to-the-bestiary-book-of-beasts-in-the-medieval-world/,true
SRC_R23_B01_042,Masterpieces of the J. Paul Getty Museum: European Sculpture,J. Paul Getty Museum,Getty Publications,https://www.getty.edu/publications/resources/virtuallibrary/0892365137.pdf,true
SRC_R23_B01_043,Mask in the Shape of a Mountain Demon's Face,The Metropolitan Museum of Art,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/24145,true
SRC_R23_B01_044,Terracotta pelike (jar),The Metropolitan Museum of Art,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/254523,true
SRC_R23_B01_045,"Gold, Griffins, and Greeks: Scythian Art and Cultural Interactions in the Black Sea",The Metropolitan Museum of Art,The Metropolitan Museum of Art,https://www.metmuseum.org/en/essays/scythian-art,true
SRC_R23_B01_046,Dangerous Beauty: Medusa in Classical Art - Exhibition Gallery,The Metropolitan Museum of Art,The Metropolitan Museum of Art,https://www.metmuseum.org/exhibitions/listings/2018/dangerous-beauty/exhibition-gallery,true
SRC_R23_B01_047,"The face of the beast: Asterion, the Minotaur",National Archaeological Museum,Hellenic Ministry of Culture,https://www.namuseum.gr/en/monthly_artefact/the-face-of-the-beast-asterion-the-minotaur/,true
SRC_R23_B01_048,The Role of Giant Armadillos (Priodontes maximus) as Physical Ecosystem Engineers,Giant Armadillo Project,Biotropica,https://www.natural-research.org/application/files/5714/9129/8091/Desbiez__Kluyber_2013.pdf,true
SRC_R23_B01_049,Manis javanica,National Parks Board Singapore,Government of Singapore,https://www.nparks.gov.sg/florafaunaweb/fauna/2/1/212,true
SRC_R23_B01_050,Desman des Pyr�n�es,Parc national des Pyr�n�es,Parc national des Pyr�n�es,https://www.pyrenees-parcnational.fr/fr/node/13838/printable/print,true
SRC_R23_B01_051,Annual Report 2024/25,Shipibo Conibo Center,Shipibo Conibo Center,https://www.shipiboconibo.org/_files/ugd/54b19e_5e2a2713a77c48158764f4cd1985e300.pdf,true
SRC_R23_B01_052,Five Inka Road Achievements in Engineering,National Museum of the American Indian,Smithsonian Institution,https://www.si.edu/stories/five-inka-road-achievements-engineering,true
SRC_R23_B01_053,Cynocephali (Kynokephaloi),Theoi Project,Theoi Greek Mythology,https://www.theoi.com/Phylos/Kunokephaloi.html,true
SRC_R23_B01_054,Medusa and Gorgons,Theoi Project,Theoi Greek Mythology,https://www.theoi.com/Pontios/Gorgones.html,true
SRC_R23_B01_055,"Hesiod, Theogony",Theoi Classical Texts Library,Theoi Project,https://www.theoi.com/Text/HesiodTheogony.html,true
SRC_R23_B01_056,Scythian Dracaena (Drakaina Skythia),Theoi Project,Theoi Greek Mythology,https://www.theoi.com/Ther/DrakainaSkythia.html,true
SRC_R23_B01_057,Lamia,Theoi Project,Theoi Project,https://www.theoi.com/Ther/Lamia.html,true
SRC_R23_B01_058,The world's smallest anteater isn't afraid to put up a fight,World Wildlife Fund,World Wildlife Fund,https://www.worldwildlife.org/news/magazine/summer-2023/the-worlds-smallest-anteater-isnt-afraid-to-put-up-a-fight/,true
SRC_R23_B01_059,Southern three-banded armadillo,"IUCN SSC Anteater, Sloth and Armadillo Specialist Group",IUCN Species Survival Commission,https://xenarthrans.org/species/armadillos-2/southern-three-banded-armadillo/,true
SRC_R24_B01_001,Rescuing Neon Dragons,San Diego Zoo Wildlife Alliance,San Diego Zoo Wildlife Alliance,https://adminzoonooz.sandiegozoo.org/zoonooz/rescuing-neon-dragons/,true
SRC_R24_B01_002,Anolis carolinensis,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Anolis_carolinensis/,true
SRC_R24_B01_003,Anolis equestris,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Anolis_equestris/,true
SRC_R24_B01_004,Bipes biporus,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Bipes_biporus/,true
SRC_R24_B01_005,Calumma parsonii,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Calumma_parsonii/,true
SRC_R24_B01_006,Chlamydosaurus kingii,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Chlamydosaurus_kingii/,true
SRC_R24_B01_007,Cyclura cornuta,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Cyclura_cornuta/,true
SRC_R24_B01_008,Draco volans,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Draco_volans/,true
SRC_R24_B01_009,Furcifer pardalis,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Furcifer_pardalis/,true
SRC_R24_B01_010,Gekko gecko,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Gekko_gecko/,true
SRC_R24_B01_011,Heloderma horridum,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Heloderma_horridum/,true
SRC_R24_B01_012,Iguana iguana,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Iguana_iguana/,true
SRC_R24_B01_013,Moloch horridus,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Moloch_horridus/,true
SRC_R24_B01_014,Chameleon,San Diego Zoo Wildlife Alliance,San Diego Zoo Wildlife Alliance,https://animals.sandiegozoo.org/animals/chameleon,true
SRC_R24_B01_015,Eastern Blue-tongue Lizard,Australian Museum,Australian Museum,https://australian.museum/learn/animals/reptiles/eastern-blue-tongue-lizard/,true
SRC_R24_B01_016,Flexibility in feeding behaviour may compensate for morphological constraints of fossoriality in Blanus cinereus,Spanish National Research Council,Amphibia-Reptilia,https://brill.com/view/journals/amre/34/2/article-p241_9.pdf,true
SRC_R24_B01_017,Perentie Varanus giganteus,Government of South Australia,Department for Environment and Water South Australia,https://cdn.environment.sa.gov.au/landscape/docs/hf/perentie-bio-region-fact.pdf,true
SRC_R24_B01_018,homunculus,Miroslav Krleza Institute of Lexicography,Croatian Encyclopedia,https://enciklopedija.hr/clanak/homunculus,true
SRC_R24_B01_019,Six-Lined Racerunner,University of Nebraska-Lincoln,Herpetology of Nebraska,https://herpneb.unl.edu/six-lined-racerunner/,true
SRC_R24_B01_020,"Vocalization of the Crocodile Skink, Tribolonotus gracilis, and Evidence of Parental Care",Dallas Zoo Department of Herpetology and Lafayette College,Contemporary Herpetology,https://journals.ku.edu/ch/article/download/11956/11276/24254,true
SRC_R24_B01_021,Centro historico de la Ciudad de Mexico,Instituto Nacional de Antropologia e Historia,Government of Mexico,https://lugares.inah.gob.mx/en/node/4833,true
SRC_R24_B01_022,The Maya,National Museum of the American Indian,Smithsonian Institution,https://maya.nmai.si.edu/maya,true
SRC_R24_B01_023,Nile Monitor Varanus niloticus Species Profile,United States Geological Survey,United States Geological Survey,https://nas.er.usgs.gov/queries/FactSheet.aspx?speciesID=1085,true
SRC_R24_B01_024,Caiman lizard,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/caiman-lizard,true
SRC_R24_B01_025,Emerald tree monitor,Smithsonian National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/emerald-tree-monitor,true
SRC_R24_B01_026,Komodo dragon,Smithsonian National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/komodo-dragon,true
SRC_R24_B01_027,Phantastic leaf-tailed gecko,Smithsonian National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/phantastic-leaf-tailed-gecko,true
SRC_R24_B01_028,Prehensile-tailed skink,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/prehensile-tailed-skink,true
SRC_R24_B01_029,Argentine Black and White Tegu,Potter Park Zoo,Potter Park Zoo,https://potterparkzoo.org/animals/argentine-black-and-white-tegu/,true
SRC_R24_B01_030,Eastern Glass Lizard (Ophisaurus ventralis),University of Georgia Savannah River Ecology Laboratory,University of Georgia,https://srelherp.uga.edu/lizards/eastern-glass-lizard/,true
SRC_R24_B01_031,Templo Mayor Museum Guide,Museo del Templo Mayor,Instituto Nacional de Antropologia e Historia,https://templomayor.inah.gob.mx/images/home/tripticos/museo_eng.pdf,true
SRC_R24_B01_032,An alchemist examining a urine-flask containing a homunculus,Wellcome Collection,Wellcome Trust,https://wellcomecollection.org/works/cxajvq6t,true
SRC_R24_B01_033,Historic Centre of Oaxaca and Archaeological Site of Monte Alban,UNESCO World Heritage Centre,UNESCO,https://whc.unesco.org/en/list/415,true
SRC_R24_B01_034,Egyptian Spiny-tailed Lizard,Environment Agency Abu Dhabi,Government of Abu Dhabi,https://www.ead.gov.ae/en/discover-our-biodiversity/amphibians-and-reptiles/egyptian-spiny-tailed-lizard,true
SRC_R24_B01_035,Biodiversity,Galapagos Conservancy,Galapagos Conservancy,https://www.galapagos.org/about_galapagos/biodiversity/,true
SRC_R24_B01_036,"Gargoyle, 13th century",Isabella Stewart Gardner Museum,Isabella Stewart Gardner Museum,https://www.gardnermuseum.org/experience/collection/11441,true
SRC_R24_B01_037,Etnografia del pueblo mixteco - Nuu Savi,Instituto Nacional de los Pueblos Indigenas,Government of Mexico,https://www.gob.mx/inpi/es/articulos/etnografia-del-pueblo-mixteco-nuu-savi?idiom=es&lt=,true
SRC_R24_B01_038,Scarecrows,Labayru Foundation,Labayru Foundation Basque Ethnography,https://www.labayru.eus/en/basque-ethnography-at-a-glance/scarecrows/,true
SRC_R24_B01_039,"Like Life: Sculpture, Color, and the Body",The Metropolitan Museum of Art,The Metropolitan Museum of Art,https://www.metmuseum.org/exhibitions/listings/2018/like-life/exhibition-galleries,true
SRC_R24_B01_040,Art in Motion,The Metropolitan Museum of Art,The Metropolitan Museum of Art,https://www.metmuseum.org/exhibitions/listings/2019/making-marvels-science-splendor/Art-in-Motion,true
SRC_R24_B01_041,Ptychozoon kuhli,National Parks Board Singapore,Government of Singapore,https://www.nparks.gov.sg/florafaunaweb/fauna/2/5/255,true
SRC_R24_B01_042,Caracterizacion biotica del Parque Nacional Natural Gorgona,Parques Nacionales Naturales de Colombia,Government of Colombia,https://www.parquesnacionales.gov.co/wp-content/uploads/2024/02/caracterizacion-biotica-pnn.pdf,true
SRC_R24_B01_043,Il cavaliere inesistente,Mondadori,Mondadori,https://www.ragazzimondadori.it/libri/il-cavaliere-inesistente-italo-calvino-2/,true
SRC_R24_B01_044,Sphenodon punctatus,New Zealand Herpetological Society,New Zealand Herpetological Society,https://www.reptiles.org.nz/herpetofauna/native/sphenodon-punctatus,true
SRC_R24_B01_045,Madagascar Giant Day Gecko,Sacramento Zoo,Sacramento Zoological Society,https://www.saczoo.org/madagascar-giant-day-gecko,true
SRC_R24_B01_046,"El Mirador, the Lost City of the Maya",Smithsonian Magazine,Smithsonian Institution,https://www.smithsonianmag.com/history/el-mirador-the-lost-city-of-the-maya-1741461/,true
SRC_R24_B01_047,"Who Were the Taino, the Original Inhabitants of Columbus Island Colonies?",Smithsonian Magazine,Smithsonian Institution,https://www.smithsonianmag.com/history/who-were-taino-original-inhabitants-columbus-island-73824867/,true
SRC_R24_B01_048,Slow worm (Anguis fragilis),Woodland Trust,Woodland Trust,https://www.woodlandtrust.org.uk/trees-woods-and-wildlife/animals/reptiles-and-amphibians/slow-worm/,true
SRC_R24_B01_049,Heloderma suspectum,University of Texas at Austin,Digital Morphology,https://www2.geo.utexas.edu/specimens/Heloderma_suspectum/adult/,true
SRC_R25_B01_001,Acrochordus javanicus,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Acrochordus_javanicus/,true
SRC_R25_B01_002,Alpheus heterochaelis (bigclaw snapping shrimp),"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Alpheus_heterochaelis/,true
SRC_R25_B01_003,Attacus atlas,"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Attacus_atlas/,true
SRC_R25_B01_004,Boa constrictor,"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Boa_constrictor/,true
SRC_R25_B01_005,Bothriechis schlegelii (Eyelash Viper),"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Bothriechis_schlegelii/,true
SRC_R25_B01_006,Corallus caninus (Emerald Tree Boa),"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Corallus_caninus/,true
SRC_R25_B01_007,Crotalus atrox (Western Diamond-backed Rattlesnake),"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Crotalus_atrox/,true
SRC_R25_B01_008,Dendroaspis polylepis (Black Mamba),"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Dendroaspis_polylepis/,true
SRC_R25_B01_009,Dynastes hercules,"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Dynastes_hercules/,true
SRC_R25_B01_010,Epicrates cenchria (Rainbow Boa),"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Epicrates_cenchria/,true
SRC_R25_B01_011,Eunectes murinus (Green Anaconda),"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Eunectes_murinus/,true
SRC_R25_B01_012,Gasteracantha cancriformis,"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Gasteracantha_cancriformis/,true
SRC_R25_B01_013,Gonodactylus smithii,"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Gonodactylus_smithii/,true
SRC_R25_B01_014,Gromphadorhina portentosa,"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Gromphadorhina_portentosa/,true
SRC_R25_B01_015,Homarus americanus,"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Homarus_americanus/,true
SRC_R25_B01_016,Lampropeltis getula common kingsnake,"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Lampropeltis_getula/,true
SRC_R25_B01_017,Leiurus quinquestriatus deathstalker,"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Leiurus_quinquestriatus/,true
SRC_R25_B01_018,Macrocheira kaempferi Japanese spider crab,"Animal Diversity Web, University of Michigan",University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Macrocheira_kaempferi/,true
SRC_R25_B01_019,"House Cricket, Acheta domesticus",University of Florida Institute of Food and Agricultural Sciences,University of Florida,https://ask.ifas.ufl.edu/publication/IN220,true
SRC_R25_B01_020,"Wheel Bug, Arilus cristatus",UF/IFAS Entomology and Nematology,University of Florida,https://ask.ifas.ufl.edu/publication/IN243,true
SRC_R25_B01_021,"Luna Moth, Actias luna",UF/IFAS Entomology and Nematology,University of Florida,https://ask.ifas.ufl.edu/publication/IN737,true
SRC_R25_B01_022,Specimen of the Week 194: The Deaths-Head Hawkmoth,"Grant Museum of Zoology, University College London",University College London,https://blogs.ucl.ac.uk/museums/2015/06/29/specimen-of-the-week-194-the-deaths-head-hawkmoth/,true
SRC_R25_B01_023,The Habitats of 17-Year Periodical Cicadas,Ecological Monographs,Ecological Society of America,https://esajournals.onlinelibrary.wiley.com/doi/10.2307/2937032,true
SRC_R25_B01_024,Associations between the hermit crab Dardanus pedunculatus and its commensal sea anemone,University of California field research program,UC eScholarship,https://escholarship.org/uc/item/0b72h9z2,true
SRC_R25_B01_025,"Pythons of Peninsular Malaysia: biology, trade and management",Department of Wildlife and National Parks Peninsular Malaysia,Government of Malaysia,https://files.wildlife.gov.my/wildlife-wp-media/2025/09/14175642/Pythons.pdf,true
SRC_R25_B01_026,Apis mellifera,i5k Workspace at NAL,USDA National Agricultural Library,https://i5k.nal.usda.gov/apis-mellifera,true
SRC_R25_B01_027,Strike mechanics of an ambush predator: the spearing mantis shrimp,Journal of Experimental Biology,The Company of Biologists,https://journals.biologists.com/jeb/article/215/24/4374/11185/Strike-mechanics-of-an-ambush-predator-the,true
SRC_R25_B01_028,Rapid swimming and escape movements in the aquatic larvae and pupae of the phantom midge Chaoborus crystallinus,University of Cambridge research team,Journal of Experimental Biology,https://journals.biologists.com/jeb/article/217/14/2468/12119/Rapid-swimming-and-escape-movements-in-the-aquatic,true
SRC_R25_B01_029,Field Crickets,Missouri Department of Conservation,State of Missouri,https://mdc.mo.gov/discover-nature/field-guide/field-crickets,true
SRC_R25_B01_030,Biology of Hymenocera picta Dana,University of Guam,Micronesica,https://micronesica.org/sites/default/files/biology_of_hymenocera_picta_dana-micronesica_vol._9_no.2_dec._1973o.pdf,true
SRC_R25_B01_031,Green crab (Carcinus maenas) Species Profile,Nonindigenous Aquatic Species Program,U.S. Geological Survey,https://nas.er.usgs.gov/queries/factsheet.aspx?speciesid=190,true
SRC_R25_B01_032,Some observations on the spacing pattern of Anax imperator,Societas Internationalis Odonatologica,Odonatologica,https://natuurtijdschriften.nl/pub/591350,true
SRC_R25_B01_033,Aggregation behavior of Harmonia axyridis under non-wintering conditions,University of Liege,Insect Science,https://orbi.uliege.be/handle/2268/178694,true
SRC_R25_B01_034,Habitat-suitability models of the European mole cricket,European entomology research collaboration,Biodiversity Data Journal,https://pmc.ncbi.nlm.nih.gov/articles/PMC10147984/,true
SRC_R25_B01_035,Environmental variables driving horseshoe crab spawning behavior in a microtidal lagoon in Florida,Frontiers in Marine Science,Frontiers Media,https://pmc.ncbi.nlm.nih.gov/articles/PMC11168619/,true
SRC_R25_B01_036,Neuropeptides specify and reprogram division of labor in the leafcutter ant Atta cephalotes,Rockefeller University and collaborators,Nature Communications,https://pmc.ncbi.nlm.nih.gov/articles/PMC11581030/,true
SRC_R25_B01_037,"Daily activity rhythms, sleep, and pregnancy are fundamentally related in the Pacific beetle mimic cockroach",University of Cincinnati and collaborators,Journal of Experimental Biology,https://pmc.ncbi.nlm.nih.gov/articles/PMC11888445/,true
SRC_R25_B01_038,Molecular basis of the explosive defence response in the bombardier beetle Brachinus crepitans,Max Planck Institute and Justus Liebig University,Royal Society Open Science,https://pmc.ncbi.nlm.nih.gov/articles/PMC12092131/,true
SRC_R25_B01_039,"Pattern discrimination in a hawkmoth: innate preferences, learning performance and ecology",Proceedings of the Royal Society B,The Royal Society,https://pmc.ncbi.nlm.nih.gov/articles/PMC1691201/,true
SRC_R25_B01_040,Composite structure of silken threads and a proteinaceous hydrogel which form the diving bell wall,University of Bonn research team,SpringerPlus,https://pmc.ncbi.nlm.nih.gov/articles/PMC3667359/,true
SRC_R25_B01_041,"Biparental Care in Insects: Paternal Care, Life History, and the Function of the Nest",Annual Review synthesis hosted by PubMed Central,Oxford University Press,https://pmc.ncbi.nlm.nih.gov/articles/PMC4014040/,true
SRC_R25_B01_042,On the function of the ultimate legs of some Scolopendridae,Natural History Museum of Denmark and collaborators,ZooKeys,https://pmc.ncbi.nlm.nih.gov/articles/PMC4523778/,true
SRC_R25_B01_043,An ambusher's arsenal: chemical crypsis in the puff adder,University of the Witwatersrand and collaborators,Proceedings of the Royal Society B,https://pmc.ncbi.nlm.nih.gov/articles/PMC4707760/,true
SRC_R25_B01_044,A revision of dragon millipedes I: genus Desmoxytes,Chulalongkorn University and collaborators,ZooKeys,https://pmc.ncbi.nlm.nih.gov/articles/PMC5988806/,true
SRC_R25_B01_045,The behavior of adult Drosophila in the wild,University of Chile research team,PLoS ONE,https://pmc.ncbi.nlm.nih.gov/articles/PMC6312304/,true
SRC_R25_B01_046,Evolutionary history of burrowing asps with emphasis on fang evolution and prey selection,University of Texas at Arlington and collaborators,PLOS ONE,https://pmc.ncbi.nlm.nih.gov/articles/PMC6469773/,true
SRC_R25_B01_047,Sociality emerges from solitary behaviours and reproductive plasticity in the orchid bee Euglossa dilemma,University of Florida and collaborators,Proceedings of the Royal Society B,https://pmc.ncbi.nlm.nih.gov/articles/PMC6650703/,true
SRC_R25_B01_048,The cleaner shrimp Lysmata amboinensis adjusts its behaviour towards predatory versus non-predatory clients,Biology Letters,The Royal Society,https://pmc.ncbi.nlm.nih.gov/articles/PMC6769148/,true
