researchUnitId,breedId,inheritanceRule,unitEvidenceRefs
SPC_MACROCEPHALON_MALEO,BRD_MALEO,EXACT_SPECIES,EVD_JRN_R17_B01_SPC_MACROCEPHALON_MALEO_PERSONALITY_ID_001 | EVD_JRN_R17_B01_SPC_MACROCEPHALON_MALEO_TERRAIN_BROAD_001 | EVD_JRN_R17_B01_SPC_MACROCEPHALON_MALEO_TERRAIN_SPECIFIC_001
SPC_ANAS_PLATYRHYNCHOS,BRD_MALLARD,EXACT_SPECIES,EVD_JRN_R01_B01_SPC_ANAS_PLATYRHYNCHOS_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_ANAS_PLATYRHYNCHOS_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_ANAS_PLATYRHYNCHOS_TERRAIN_SPECIFIC_001
SPC_LEIPOA_OCELLATA,BRD_MALLEEFOWL,EXACT_SPECIES,EVD_JRN_R17_B01_SPC_LEIPOA_OCELLATA_PERSONALITY_ID_001 | EVD_JRN_R17_B01_SPC_LEIPOA_OCELLATA_TERRAIN_BROAD_001 | EVD_JRN_R17_B01_SPC_LEIPOA_OCELLATA_TERRAIN_SPECIFIC_001
SPC_AIX_GALERICULATA,BRD_MANDARIN_DUCK,EXACT_SPECIES,EVD_JRN_R01_B01_SPC_AIX_GALERICULATA_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_AIX_GALERICULATA_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_AIX_GALERICULATA_TERRAIN_SPECIFIC_001
SPC_MANDRILLUS_SPHINX,BRD_MANDRILL,EXACT_SPECIES,EVD_JRN_R15_B01_SPC_MANDRILLUS_SPHINX_PERSONALITY_ID_001 | EVD_JRN_R15_B01_SPC_MANDRILLUS_SPHINX_TERRAIN_BROAD_001 | EVD_JRN_R15_B01_SPC_MANDRILLUS_SPHINX_TERRAIN_SPECIFIC_001
SPC_CHRYSOCYON_BRACHYURUS,BRD_MANED_WOLF,EXACT_SPECIES,EVD_JRN_R02_B01_SPC_CHRYSOCYON_BRACHYURUS_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_CHRYSOCYON_BRACHYURUS_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_CHRYSOCYON_BRACHYURUS_TERRAIN_SPECIFIC_001
SPC_KRYPTOLEBIAS_MARMORATUS,BRD_MANGROVE_RIVULUS,EXACT_SPECIES,EVD_JRN_R14_B01_SPC_KRYPTOLEBIAS_MARMORATUS_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_KRYPTOLEBIAS_MARMORATUS_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_KRYPTOLEBIAS_MARMORATUS_TERRAIN_SPECIFIC_001
SPC_COLOBUS_GUEREZA,BRD_MANTLED_GUEREZA,EXACT_SPECIES,EVD_JRN_R15_B01_SPC_COLOBUS_GUEREZA_PERSONALITY_ID_001 | EVD_JRN_R15_B01_SPC_COLOBUS_GUEREZA_TERRAIN_BROAD_001 | EVD_JRN_R15_B01_SPC_COLOBUS_GUEREZA_TERRAIN_SPECIFIC_001
SPC_ALOUATTA_PALLIATA,BRD_MANTLED_HOWLER_MONKEY,EXACT_SPECIES,EVD_JRN_R15_B01_SPC_ALOUATTA_PALLIATA_PERSONALITY_ID_001 | EVD_JRN_R15_B01_SPC_ALOUATTA_PALLIATA_TERRAIN_BROAD_001 | EVD_JRN_R15_B01_SPC_ALOUATTA_PALLIATA_TERRAIN_SPECIFIC_001
SPC_CHIMAERA_MAPINGUARI,BRD_MAPINGUARI,EXACT_TRADITION,EVD_JRN_R23_B01_SPC_CHIMAERA_MAPINGUARI_PERSONALITY_ID_001 | EVD_JRN_R23_B01_SPC_CHIMAERA_MAPINGUARI_TERRAIN_BROAD_001 | EVD_JRN_R23_B01_SPC_CHIMAERA_MAPINGUARI_TERRAIN_SPECIFIC_001
SPC_LEPTOPTILOS_CRUMENIFER,BRD_MARABOU_STORK,EXACT_SPECIES,EVD_JRN_R01_B01_SPC_LEPTOPTILOS_CRUMENIFER_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_LEPTOPTILOS_CRUMENIFER_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_LEPTOPTILOS_CRUMENIFER_TERRAIN_SPECIFIC_001
SPC_AMBYSTOMA_OPACUM,BRD_MARBLED_SALAMANDER,EXACT_SPECIES,EVD_JRN_R13_B01_SPC_AMBYSTOMA_OPACUM_PERSONALITY_ID_001 | EVD_JRN_R13_B01_SPC_AMBYSTOMA_OPACUM_TERRAIN_BROAD_001 | EVD_JRN_R13_B01_SPC_AMBYSTOMA_OPACUM_TERRAIN_SPECIFIC_001
SPC_AMBLYRHYNCHUS_CRISTATUS,BRD_MARINE_IGUANA,EXACT_SPECIES,EVD_JRN_R24_B01_SPC_AMBLYRHYNCHUS_CRISTATUS_PERSONALITY_ID_001 | EVD_JRN_R24_B01_SPC_AMBLYRHYNCHUS_CRISTATUS_TERRAIN_BROAD_001 | EVD_JRN_R24_B01_SPC_AMBLYRHYNCHUS_CRISTATUS_TERRAIN_SPECIFIC_001
SPC_CAPRA_FALCONERI,BRD_MARKHOR,EXACT_SPECIES,EVD_JRN_R02_B01_SPC_CAPRA_FALCONERI_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_CAPRA_FALCONERI_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_CAPRA_FALCONERI_TERRAIN_SPECIFIC_001
SPC_EPISYRPHUS_BALTEATUS,BRD_MARMALADE_HOVERFLY,EXACT_SPECIES,EVD_JRN_R25_B01_SPC_EPISYRPHUS_BALTEATUS_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_EPISYRPHUS_BALTEATUS_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_EPISYRPHUS_BALTEATUS_TERRAIN_SPECIFIC_001
SPC_PREMNAS_BIACULEATUS,BRD_MAROON_CLOWNFISH,EXACT_SPECIES,EVD_JRN_R14_B01_SPC_PREMNAS_BIACULEATUS_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_PREMNAS_BIACULEATUS_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_PREMNAS_BIACULEATUS_TERRAIN_SPECIFIC_001
SPC_GIRAFFA_TIPPELSKIRCHI,BRD_MASAI_GIRAFFE,EXACT_SPECIES,EVD_JRN_R02_B01_SPC_GIRAFFA_TIPPELSKIRCHI_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_GIRAFFA_TIPPELSKIRCHI_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_GIRAFFA_TIPPELSKIRCHI_TERRAIN_SPECIFIC_001
SPC_CHELUS_FIMBRIATA,BRD_MATA_MATA,EXACT_SPECIES,EVD_JRN_R04_B01_SPC_CHELUS_FIMBRIATA_PERSONALITY_ID_001 | EVD_JRN_R04_B01_SPC_CHELUS_FIMBRIATA_TERRAIN_BROAD_001 | EVD_JRN_R04_B01_SPC_CHELUS_FIMBRIATA_TERRAIN_SPECIFIC_001
SPC_DENDROLAGUS_MATSCHIEI,BRD_MATSCHIE_S_TREE_KANGAROO,EXACT_SPECIES,EVD_JRN_R22_B01_SPC_DENDROLAGUS_MATSCHIEI_PERSONALITY_ID_001 | EVD_JRN_R22_B01_SPC_DENDROLAGUS_MATSCHIEI_TERRAIN_BROAD_001 | EVD_JRN_R22_B01_SPC_DENDROLAGUS_MATSCHIEI_TERRAIN_SPECIFIC_001
SPC_TETRAODON_MBU,BRD_MBU_PUFFERFISH,EXACT_SPECIES,EVD_JRN_R14_B02_SPC_TETRAODON_MBU_PERSONALITY_ID_001 | EVD_JRN_R14_B02_SPC_TETRAODON_MBU_TERRAIN_BROAD_001 | EVD_JRN_R14_B02_SPC_TETRAODON_MBU_TERRAIN_SPECIFIC_001
SPC_ZAPUS_HUDSONIUS,BRD_MEADOW_JUMPING_MOUSE,EXACT_SPECIES,EVD_JRN_R20_B01_SPC_ZAPUS_HUDSONIUS_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_ZAPUS_HUDSONIUS_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_ZAPUS_HUDSONIUS_TERRAIN_SPECIFIC_001
SPC_ANTHUS_PRATENSIS,BRD_MEADOW_PIPIT,EXACT_SPECIES,EVD_JRN_R08_B01_SPC_ANTHUS_PRATENSIS_PERSONALITY_ID_001 | EVD_JRN_R08_B01_SPC_ANTHUS_PRATENSIS_TERRAIN_BROAD_001 | EVD_JRN_R08_B01_SPC_ANTHUS_PRATENSIS_TERRAIN_SPECIFIC_001
SPC_CTENIZA_SAUVAGESI,BRD_MEDITERRANEAN_TRAPDOOR_SPIDER,EXACT_SPECIES,EVD_JRN_R25_B01_SPC_CTENIZA_SAUVAGESI_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_CTENIZA_SAUVAGESI_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_CTENIZA_SAUVAGESI_TERRAIN_SPECIFIC_001
SPC_SURICATA_SURICATTA,BRD_MEERKAT,EXACT_SPECIES,EVD_JRN_R02_B02_SPC_SURICATA_SURICATTA_PERSONALITY_ID_001 | EVD_JRN_R02_B02_SPC_SURICATA_SURICATTA_TERRAIN_BROAD_001 | EVD_JRN_R02_B02_SPC_SURICATA_SURICATTA_TERRAIN_SPECIFIC_001
SPC_PARVULUS_MENEHUNE,BRD_MENEHUNE,EXACT_TRADITION,EVD_JRN_R03_B01_SPC_PARVULUS_MENEHUNE_PERSONALITY_ID_001 | EVD_JRN_R03_B01_SPC_PARVULUS_MENEHUNE_TERRAIN_BROAD_001 | EVD_JRN_R03_B01_SPC_PARVULUS_MENEHUNE_TERRAIN_SPECIFIC_001
SPC_PELAGICUS_SAPIENS,BRD_MERFOLK,EXACT_TRADITION,EVD_JRN_R12_B01_SPC_PELAGICUS_SAPIENS_PERSONALITY_ID_001 | EVD_JRN_R12_B01_SPC_PELAGICUS_SAPIENS_TERRAIN_BROAD_001 | EVD_JRN_R12_B01_SPC_PELAGICUS_SAPIENS_TERRAIN_SPECIFIC_001
SPC_HELODERMA_HORRIDUM,BRD_MEXICAN_BEADED_LIZARD,EXACT_SPECIES,EVD_JRN_R24_B01_SPC_HELODERMA_HORRIDUM_PERSONALITY_ID_001 | EVD_JRN_R24_B01_SPC_HELODERMA_HORRIDUM_TERRAIN_BROAD_001 | EVD_JRN_R24_B01_SPC_HELODERMA_HORRIDUM_TERRAIN_SPECIFIC_001
SPC_MYRMECOCYSTUS_MEXICANUS,BRD_MEXICAN_HONEYPOT_ANT,EXACT_SPECIES,EVD_JRN_R25_B02_SPC_MYRMECOCYSTUS_MEXICANUS_PERSONALITY_ID_001 | EVD_JRN_R25_B02_SPC_MYRMECOCYSTUS_MEXICANUS_TERRAIN_BROAD_001 | EVD_JRN_R25_B02_SPC_MYRMECOCYSTUS_MEXICANUS_TERRAIN_SPECIFIC_001
SPC_BIPES_BIPORUS,BRD_MEXICAN_MOLE_LIZARD,EXACT_SPECIES,EVD_JRN_R24_B01_SPC_BIPES_BIPORUS_PERSONALITY_ID_001 | EVD_JRN_R24_B01_SPC_BIPES_BIPORUS_TERRAIN_BROAD_001 | EVD_JRN_R24_B01_SPC_BIPES_BIPORUS_TERRAIN_SPECIFIC_001
SPC_MEGAPODIUS_LAPEROUSE,BRD_MICRONESIAN_MEGAPODE,EXACT_SPECIES,EVD_JRN_R17_B01_SPC_MEGAPODIUS_LAPEROUSE_PERSONALITY_ID_001 | EVD_JRN_R17_B01_SPC_MEGAPODIUS_LAPEROUSE_TERRAIN_BROAD_001 | EVD_JRN_R17_B01_SPC_MEGAPODIUS_LAPEROUSE_TERRAIN_SPECIFIC_001
SPC_LOCUS_MIMISPIRIT,BRD_MIMI_SPIRIT,EXACT_TRADITION,EVD_JRN_R12_B01_SPC_LOCUS_MIMISPIRIT_PERSONALITY_ID_001 | EVD_JRN_R12_B01_SPC_LOCUS_MIMISPIRIT_TERRAIN_BROAD_001 | EVD_JRN_R12_B01_SPC_LOCUS_MIMISPIRIT_TERRAIN_SPECIFIC_001
SPC_THAUMOCTOPUS_MIMICUS,BRD_MIMIC_OCTOPUS,EXACT_SPECIES,EVD_JRN_R14_B02_SPC_THAUMOCTOPUS_MIMICUS_PERSONALITY_ID_001 | EVD_JRN_R14_B02_SPC_THAUMOCTOPUS_MIMICUS_TERRAIN_BROAD_001 | EVD_JRN_R14_B02_SPC_THAUMOCTOPUS_MIMICUS_TERRAIN_SPECIFIC_001
SPC_CHIMAERA_MINOTAUR,BRD_MINOTAUR,EXACT_TRADITION,EVD_JRN_R23_B01_SPC_CHIMAERA_MINOTAUR_PERSONALITY_ID_001 | EVD_JRN_R23_B01_SPC_CHIMAERA_MINOTAUR_TERRAIN_BROAD_001 | EVD_JRN_R23_B01_SPC_CHIMAERA_MINOTAUR_TERRAIN_SPECIFIC_001
SPC_LOCUS_MMOATIA,BRD_MMOATIA,EXACT_TRADITION,EVD_JRN_R12_B01_SPC_LOCUS_MMOATIA_PERSONALITY_ID_001 | EVD_JRN_R12_B01_SPC_LOCUS_MMOATIA_TERRAIN_BROAD_001 | EVD_JRN_R12_B01_SPC_LOCUS_MMOATIA_TERRAIN_SPECIFIC_001
SPC_DRACO_MOO,BRD_MO_O,EXACT_TRADITION,EVD_JRN_R16_B01_SPC_DRACO_MOO_PERSONALITY_ID_001 | EVD_JRN_R16_B01_SPC_DRACO_MOO_TERRAIN_BROAD_001 | EVD_JRN_R16_B01_SPC_DRACO_MOO_TERRAIN_SPECIFIC_001
SPC_DANAUS_PLEXIPPUS,BRD_MONARCH_BUTTERFLY,EXACT_SPECIES,EVD_JRN_R25_B01_SPC_DANAUS_PLEXIPPUS_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_DANAUS_PLEXIPPUS_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_DANAUS_PLEXIPPUS_TERRAIN_SPECIFIC_001
SPC_MERIONES_UNGUICULATUS,BRD_MONGOLIAN_GERBIL,EXACT_SPECIES,EVD_JRN_R20_B01_SPC_MERIONES_UNGUICULATUS_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_MERIONES_UNGUICULATUS_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_MERIONES_UNGUICULATUS_TERRAIN_SPECIFIC_001
SPC_CAVIA_TSCHUDII,BRD_MONTANE_GUINEA_PIG,EXACT_SPECIES,EVD_JRN_R20_B01_SPC_CAVIA_TSCHUDII_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_CAVIA_TSCHUDII_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_CAVIA_TSCHUDII_TERRAIN_SPECIFIC_001
SPC_ECHINOSOREX_GYMNURA,BRD_MOONRAT,EXACT_SPECIES,EVD_JRN_R23_B01_SPC_ECHINOSOREX_GYMNURA_PERSONALITY_ID_001 | EVD_JRN_R23_B01_SPC_ECHINOSOREX_GYMNURA_TERRAIN_BROAD_001 | EVD_JRN_R23_B01_SPC_ECHINOSOREX_GYMNURA_TERRAIN_SPECIFIC_001
SPC_ALCES_ALCES,BRD_MOOSE,EXACT_SPECIES,EVD_JRN_R02_B01_SPC_ALCES_ALCES_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_ALCES_ALCES_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_ALCES_ALCES_TERRAIN_SPECIFIC_001
SPC_TAPIRUS_PINCHAQUE,BRD_MOUNTAIN_TAPIR,EXACT_SPECIES,EVD_JRN_R18_B01_SPC_TAPIRUS_PINCHAQUE_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_TAPIRUS_PINCHAQUE_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_TAPIRUS_PINCHAQUE_TERRAIN_SPECIFIC_001
SPC_ZENAIDA_MACROURA,BRD_MOURNING_DOVE,EXACT_SPECIES,EVD_JRN_R17_B01_SPC_ZENAIDA_MACROURA_PERSONALITY_ID_001 | EVD_JRN_R17_B01_SPC_ZENAIDA_MACROURA_TERRAIN_BROAD_001 | EVD_JRN_R17_B01_SPC_ZENAIDA_MACROURA_TERRAIN_SPECIFIC_001
SPC_CROCODYLUS_PALUSTRIS,BRD_MUGGER_CROCODILE,EXACT_SPECIES,EVD_JRN_R04_B01_SPC_CROCODYLUS_PALUSTRIS_PERSONALITY_ID_001 | EVD_JRN_R04_B01_SPC_CROCODYLUS_PALUSTRIS_TERRAIN_BROAD_001 | EVD_JRN_R04_B01_SPC_CROCODYLUS_PALUSTRIS_TERRAIN_SPECIFIC_001
SPC_REVIVUS_MUMMY,BRD_MUMMY,EXACT_TRADITION,EVD_JRN_R05_B01_SPC_REVIVUS_MUMMY_PERSONALITY_ID_001 | EVD_JRN_R05_B01_SPC_REVIVUS_MUMMY_TERRAIN_BROAD_001 | EVD_JRN_R05_B01_SPC_REVIVUS_MUMMY_TERRAIN_SPECIFIC_001
SPC_BIZIURA_LOBATA,BRD_MUSK_DUCK,EXACT_SPECIES,EVD_JRN_R01_B01_SPC_BIZIURA_LOBATA_PERSONALITY_001 | EVD_JRN_R01_B01_SPC_BIZIURA_LOBATA_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_BIZIURA_LOBATA_TERRAIN_SPECIFIC_001
SPC_OVIBOS_MOSCHATUS,BRD_MUSKOX,EXACT_SPECIES,EVD_JRN_R02_B01_SPC_OVIBOS_MOSCHATUS_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_OVIBOS_MOSCHATUS_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_OVIBOS_MOSCHATUS_TERRAIN_SPECIFIC_001
SPC_CYGNUS_OLOR,BRD_MUTE_SWAN,EXACT_SPECIES,EVD_JRN_R01_B01_SPC_CYGNUS_OLOR_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_CYGNUS_OLOR_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_CYGNUS_OLOR_TERRAIN_SPECIFIC_001
SPC_MYRMECOBIUS_FASCIATUS,BRD_MYRMECOBIUS_FASCIATUS_NUMBAT,EXACT_SPECIES,EVD_JRN_R22_B01_SPC_MYRMECOBIUS_FASCIATUS_PERSONALITY_ID_001 | EVD_JRN_R22_B01_SPC_MYRMECOBIUS_FASCIATUS_TERRAIN_BROAD_001 | EVD_JRN_R22_B01_SPC_MYRMECOBIUS_FASCIATUS_TERRAIN_SPECIFIC_001
SPC_DRACO_NAGA,BRD_NAGA_NAGA,EXACT_TRADITION,EVD_JRN_R16_B01_SPC_DRACO_NAGA_PERSONALITY_ID_001 | EVD_JRN_R16_B01_SPC_DRACO_NAGA_TERRAIN_BROAD_001 | EVD_JRN_R16_B01_SPC_DRACO_NAGA_TERRAIN_SPECIFIC_001
SPC_DRACO_NAGA,BRD_NAGA_NAGINI,EXACT_TRADITION,EVD_JRN_R16_B01_SPC_DRACO_NAGA_PERSONALITY_ID_001 | EVD_JRN_R16_B01_SPC_DRACO_NAGA_TERRAIN_BROAD_001 | EVD_JRN_R16_B01_SPC_DRACO_NAGA_TERRAIN_SPECIFIC_001
SPC_AQUASPIRITUS_NAIAD,BRD_NAIAD,EXACT_TRADITION,EVD_JRN_R04_B01_SPC_AQUASPIRITUS_NAIAD_PERSONALITY_ID_001 | EVD_JRN_R04_B01_SPC_AQUASPIRITUS_NAIAD_TERRAIN_BROAD_001 | EVD_JRN_R04_B01_SPC_AQUASPIRITUS_NAIAD_TERRAIN_SPECIFIC_001
SPC_HETEROCEPHALUS_GLABER,BRD_NAKED_MOLE_RAT,EXACT_SPECIES,EVD_JRN_R20_B01_SPC_HETEROCEPHALUS_GLABER_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_HETEROCEPHALUS_GLABER_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_HETEROCEPHALUS_GLABER_TERRAIN_SPECIFIC_001
SPC_PTEROCLES_NAMAQUA,BRD_NAMAQUA_SANDGROUSE,EXACT_SPECIES,EVD_JRN_R17_B01_SPC_PTEROCLES_NAMAQUA_PERSONALITY_ID_001 | EVD_JRN_R17_B01_SPC_PTEROCLES_NAMAQUA_TERRAIN_BROAD_001 | EVD_JRN_R17_B01_SPC_PTEROCLES_NAMAQUA_TERRAIN_SPECIFIC_001
SPC_ONYMACRIS_UNGUICULARIS,BRD_NAMIB_DESERT_DARKLING_BEETLE,EXACT_SPECIES,EVD_JRN_R25_B02_SPC_ONYMACRIS_UNGUICULARIS_PERSONALITY_ID_001 | EVD_JRN_R25_B02_SPC_ONYMACRIS_UNGUICULARIS_TERRAIN_BROAD_001 | EVD_JRN_R25_B02_SPC_ONYMACRIS_UNGUICULARIS_TERRAIN_SPECIFIC_001
SPC_MONODON_MONOCEROS,BRD_NARWHAL,EXACT_SPECIES,EVD_JRN_R01_B01_SPC_MONODON_MONOCEROS_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_MONODON_MONOCEROS_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_MONODON_MONOCEROS_TERRAIN_SPECIFIC_001
SPC_NASUTITERMES_CORNIGER,BRD_NASUTE_TERMITE,EXACT_SPECIES,EVD_JRN_R25_B02_SPC_NASUTITERMES_CORNIGER_PERSONALITY_ID_001 | EVD_JRN_R25_B02_SPC_NASUTITERMES_CORNIGER_TERRAIN_BROAD_001 | EVD_JRN_R25_B02_SPC_NASUTITERMES_CORNIGER_TERRAIN_SPECIFIC_001
SPC_CAELESTIS_NEPHILIM,BRD_NEPHILIM,EXACT_TRADITION,EVD_JRN_R06_B01_SPC_CAELESTIS_NEPHILIM_PERSONALITY_ID_001 | EVD_JRN_R06_B01_SPC_CAELESTIS_NEPHILIM_TERRAIN_BROAD_001 | EVD_JRN_R06_B01_SPC_CAELESTIS_NEPHILIM_TERRAIN_SPECIFIC_001
SPC_PHYLIDONYRIS_NOVAEHOLLANDIAE,BRD_NEW_HOLLAND_HONEYEATER,EXACT_SPECIES,EVD_JRN_R08_B01_SPC_PHYLIDONYRIS_NOVAEHOLLANDIAE_PERSONALITY_ID_001 | EVD_JRN_R08_B01_SPC_PHYLIDONYRIS_NOVAEHOLLANDIAE_TERRAIN_BROAD_001 | EVD_JRN_R08_B01_SPC_PHYLIDONYRIS_NOVAEHOLLANDIAE_TERRAIN_SPECIFIC_001
SPC_CALOENAS_NICOBARICA,BRD_NICOBAR_PIGEON,EXACT_SPECIES,EVD_JRN_R17_B01_SPC_CALOENAS_NICOBARICA_PERSONALITY_ID_001 | EVD_JRN_R17_B01_SPC_CALOENAS_NICOBARICA_TERRAIN_BROAD_001 | EVD_JRN_R17_B01_SPC_CALOENAS_NICOBARICA_TERRAIN_SPECIFIC_001
SPC_CROCODYLUS_NILOTICUS,BRD_NILE_CROCODILE,EXACT_SPECIES,EVD_JRN_R04_B01_SPC_CROCODYLUS_NILOTICUS_PERSONALITY_ID_001 | EVD_JRN_R04_B01_SPC_CROCODYLUS_NILOTICUS_TERRAIN_BROAD_001 | EVD_JRN_R04_B01_SPC_CROCODYLUS_NILOTICUS_TERRAIN_SPECIFIC_001
SPC_VARANUS_NILOTICUS,BRD_NILE_MONITOR,EXACT_SPECIES,EVD_JRN_R24_B01_SPC_VARANUS_NILOTICUS_PERSONALITY_ID_001 | EVD_JRN_R24_B01_SPC_VARANUS_NILOTICUS_TERRAIN_BROAD_001 | EVD_JRN_R24_B01_SPC_VARANUS_NILOTICUS_TERRAIN_SPECIFIC_001
SPC_DASYPUS_NOVEMCINCTUS,BRD_NINE_BANDED_ARMADILLO,EXACT_SPECIES,EVD_JRN_R23_B01_SPC_DASYPUS_NOVEMCINCTUS_PERSONALITY_ID_001 | EVD_JRN_R23_B01_SPC_DASYPUS_NOVEMCINCTUS_TERRAIN_BROAD_001 | EVD_JRN_R23_B01_SPC_DASYPUS_NOVEMCINCTUS_TERRAIN_SPECIFIC_001
SPC_PELAGICUS_NINGYO,BRD_NINGYO,EXACT_TRADITION,EVD_JRN_R12_B01_SPC_PELAGICUS_NINGYO_PERSONALITY_ID_001 | EVD_JRN_R12_B01_SPC_PELAGICUS_NINGYO_TERRAIN_BROAD_001 | EVD_JRN_R12_B01_SPC_PELAGICUS_NINGYO_TERRAIN_SPECIFIC_001
SPC_CHIRONOMUS_PLUMOSUS,BRD_NON_BITING_MIDGE,EXACT_SPECIES,EVD_JRN_R25_B01_SPC_CHIRONOMUS_PLUMOSUS_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_CHIRONOMUS_PLUMOSUS_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_CHIRONOMUS_PLUMOSUS_TERRAIN_SPECIFIC_001
SPC_CASTOR_CANADENSIS,BRD_NORTH_AMERICAN_BEAVER,EXACT_SPECIES,EVD_JRN_R20_B01_SPC_CASTOR_CANADENSIS_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_CASTOR_CANADENSIS_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_CASTOR_CANADENSIS_TERRAIN_SPECIFIC_001
SPC_ERETHIZON_DORSATUM,BRD_NORTH_AMERICAN_PORCUPINE,EXACT_SPECIES,EVD_JRN_R20_B01_SPC_ERETHIZON_DORSATUM_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_ERETHIZON_DORSATUM_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_ERETHIZON_DORSATUM_TERRAIN_SPECIFIC_001
SPC_LONTRA_CANADENSIS,BRD_NORTH_AMERICAN_RIVER_OTTER,EXACT_SPECIES,EVD_JRN_R02_B01_SPC_LONTRA_CANADENSIS_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_LONTRA_CANADENSIS_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_LONTRA_CANADENSIS_TERRAIN_SPECIFIC_001
SPC_EUBALAENA_GLACIALIS,BRD_NORTH_ATLANTIC_RIGHT_WHALE,EXACT_SPECIES,EVD_JRN_R01_B01_SPC_EUBALAENA_GLACIALIS_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_EUBALAENA_GLACIALIS_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_EUBALAENA_GLACIALIS_TERRAIN_SPECIFIC_001
SPC_APTERYX_MANTELLI,BRD_NORTH_ISLAND_BROWN_KIWI,EXACT_SPECIES,EVD_JRN_R17_B01_SPC_APTERYX_MANTELLI_PERSONALITY_ID_001 | EVD_JRN_R17_B01_SPC_APTERYX_MANTELLI_TERRAIN_BROAD_001 | EVD_JRN_R17_B01_SPC_APTERYX_MANTELLI_TERRAIN_SPECIFIC_001
SPC_BABYROUSA_CELEBENSIS,BRD_NORTH_SULAWESI_BABIRUSA,EXACT_SPECIES,EVD_JRN_R02_B01_SPC_BABYROUSA_CELEBENSIS_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_BABYROUSA_CELEBENSIS_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_BABYROUSA_CELEBENSIS_TERRAIN_SPECIFIC_001
SPC_HYPEROODON_AMPULLATUS,BRD_NORTHERN_BOTTLENOSE_WHALE,EXACT_SPECIES,EVD_JRN_R01_B01_SPC_HYPEROODON_AMPULLATUS_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_HYPEROODON_AMPULLATUS_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_HYPEROODON_AMPULLATUS_TERRAIN_SPECIFIC_001
